CustomerID,Recency,Frequency,Monetary,Cluster,Persona,Persona_Description
17301,20,1,163.24,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17302,14,5,1135.63,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17303,327,1,250.04,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17306,10,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17309,94,1,82.75,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17311,77,2,1384.85,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17312,138,3,644.3,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17313,30,1,2328.84,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17314,24,8,2527.92,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17315,1,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17317,45,3,2600.34,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17320,99,3,1200.62,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17321,7,2,657.16,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17323,14,7,906.52,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17324,17,4,986.48,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17325,279,1,96.8,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17329,13,2,523.11,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17330,22,2,363.9,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17331,123,1,175.2,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17333,85,1,494.25,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17334,301,2,307.02,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17337,150,4,1981.06,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17338,16,8,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17339,93,2,243.36,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17340,29,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17341,156,3,682.29,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17343,327,1,193.64,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17344,45,1,157.62,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17345,14,4,519.6899999999999,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17346,3,11,2622.88,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17347,85,1,228.96,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17348,14,5,1156.6,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17349,178,1,98.25,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17350,7,4,1281.32,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17351,35,3,587.15,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17353,128,2,1740.0,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17354,50,1,1393.06,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17356,311,1,178.22,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17357,23,2,384.39,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17358,302,2,360.81,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17359,10,1,127.86,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17360,16,3,568.24,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17361,48,3,488.2,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17362,238,2,312.23,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17364,0,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17365,12,8,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17367,237,1,167.55,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17368,22,8,1878.87,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17370,72,4,446.18,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17371,16,3,418.4,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17372,40,8,1337.18,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17373,39,4,646.92,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17374,218,2,495.77,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17375,198,3,400.1,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17376,70,2,203.2,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17377,23,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17379,10,1,389.72,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17381,8,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17382,64,1,65.4,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17383,3,1,193.39,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17384,18,2,336.4,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17385,14,1,256.11,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17386,7,6,2686.42,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17387,19,2,746.81,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17388,77,4,1259.56,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17389,0,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17391,163,2,508.8,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17392,306,2,417.27,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17394,218,1,203.87,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17396,38,8,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17397,21,2,681.41,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17398,114,3,653.38,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17400,125,5,2097.84,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17402,4,11,2633.85,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17403,35,1,263.92,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17404,3,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17405,0,3,1031.41,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17406,327,3,2184.42,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17408,162,1,32.65,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17409,184,2,771.85,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17410,15,5,1214.72,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17411,11,3,778.94,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17412,2,7,1258.06,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17414,43,2,778.0,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17415,79,1,507.84,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17416,29,7,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17418,41,2,463.46,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17419,10,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17420,49,3,598.83,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17422,15,6,1979.37,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17423,45,2,698.41,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17425,18,2,759.17,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17426,7,6,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17427,71,1,100.8,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17428,0,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17429,127,3,524.9200000000001,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17430,32,2,265.76,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17431,312,1,403.3,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17432,17,2,365.76,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17433,87,1,303.15999999999997,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17434,1,7,2373.82,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17436,1,2,216.3,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17438,253,1,388.4500000000001,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17440,156,3,186.42,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17442,36,6,2248.56,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17443,219,1,534.24,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17444,147,3,2940.04,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17446,176,2,120.9,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17447,39,2,541.53,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17449,1,7,2519.21,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17450,7,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17451,0,7,1721.4,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17453,17,2,486.72,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17454,191,4,517.53,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17455,203,1,131.7,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17456,327,1,249.86,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17457,126,5,1737.7,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17458,14,1,316.5,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17459,42,2,657.3,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17460,93,6,622.4300000000001,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17461,22,3,735.82,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17462,59,2,675.69,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17463,15,5,1875.86,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17464,157,1,289.96000000000004,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17466,9,2,763.28,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17468,9,2,137.0,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17469,15,5,1870.97,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17470,44,5,1125.07,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17472,190,3,697.54,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17475,78,1,194.37,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17480,77,1,511.82,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17481,3,4,1255.59,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17483,64,3,414.04,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17486,260,1,396.87,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17489,58,2,376.64,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17490,0,7,2092.32,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17491,0,10,3558.87,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17492,247,1,374.57,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17495,7,2,497.56,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17496,327,1,271.05,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17498,75,1,272.22,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17499,289,1,622.88,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17500,16,3,1138.0,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17501,220,2,288.6,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17502,8,4,689.1,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17503,2,2,558.96,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17504,205,9,2997.0299999999997,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17505,161,2,1145.84,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17506,75,1,302.2,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17507,261,2,605.58,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17508,280,1,387.31,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17509,57,8,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17510,24,1,308.48,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17511,2,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17512,28,10,2924.99,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17513,71,1,513.2,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17514,127,1,208.65,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17515,30,4,639.02,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17516,14,5,764.88,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17517,308,1,153.94,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17519,16,6,1844.02,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17520,53,1,546.81,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17521,29,3,723.2099999999999,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17522,1,5,1070.71,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17523,10,4,652.74,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17524,327,1,145.0,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17525,327,1,422.7000000000001,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17526,4,4,1195.9,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17527,53,4,939.37,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17528,0,8,3628.5,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17530,0,10,2367.12,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17531,189,1,296.7,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17534,53,1,223.36,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17535,279,1,164.4,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17536,176,1,76.5,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17537,29,2,887.67,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17538,25,1,98.42,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17540,24,2,578.9,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17542,269,1,170.75,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17545,42,3,642.32,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17548,233,1,103.3,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17549,23,2,148.86,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17550,196,3,267.16,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17551,327,1,290.34,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17552,59,4,930.41,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17553,129,1,1487.6,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17554,0,5,1952.45,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17555,19,2,480.31,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17556,205,1,157.9,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17557,13,3,541.46,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17560,94,4,854.95,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17561,18,1,165.12,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17562,13,7,1122.38,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17564,23,3,454.01,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17566,7,2,869.77,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17567,6,8,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17569,327,1,344.14,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17571,49,4,1425.67,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17572,70,4,226.75000000000003,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17573,28,3,380.6,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17574,242,1,185.65,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17576,7,11,3564.83,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17578,217,1,143.45999999999998,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17579,4,3,448.9,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17580,252,3,215.72,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17581,0,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17582,235,1,175.27,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17584,6,2,1242.3,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17585,108,4,1116.68,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17588,99,3,1240.2,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17589,59,4,2404.17,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17590,1,3,1468.02,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17591,72,7,2203.67,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17593,3,5,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17594,84,2,993.18,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17595,11,2,386.69,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17596,22,7,2806.69,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17597,213,1,2044.37,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17600,17,1,161.67000000000002,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17601,238,1,116.01,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17602,1,6,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17603,77,1,394.72,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17604,216,2,309.36,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17608,32,2,191.99,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17609,40,5,1105.78,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17611,6,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17612,52,6,2048.45,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17613,22,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17614,56,1,386.32,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17615,129,3,329.6,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17616,173,3,571.1999999999999,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17618,5,3,930.28,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17619,311,1,214.37,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17620,59,1,81.44,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17621,20,3,1379.9,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17623,32,1,527.0500000000001,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17624,14,2,843.48,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17625,17,4,2020.4,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17628,80,1,75.75,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17629,5,8,1814.12,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17630,169,2,503.6,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17631,1,3,528.33,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17633,30,4,1324.84,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17634,35,9,2358.59,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17636,18,1,285.56,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17637,30,2,547.0600000000001,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17639,275,1,108.5,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17640,86,1,621.66,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17642,119,2,712.29,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17643,327,1,101.55,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17644,0,11,2895.64,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17646,218,3,1008.39,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17647,64,1,133.06,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17648,60,4,1797.5,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17649,137,1,868.49,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17650,20,1,166.08,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17651,11,10,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17652,24,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17653,36,4,1207.56,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17654,276,1,117.55,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17655,10,7,2638.94,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17656,72,5,1674.69,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17658,25,2,595.42,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17659,16,11,2999.46,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17660,140,1,178.75,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17663,25,7,1802.91,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17664,18,2,604.64,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17666,3,2,728.16,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17667,65,5,2055.51,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17668,0,2,347.75,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17669,42,7,3406.7200000000003,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17670,227,1,205.7,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17671,15,4,1572.71,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17672,49,2,3178.17,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17673,1,6,1594.97,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17674,73,2,551.04,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17675,0,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17676,3,6,1371.18,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17677,1,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
17678,263,1,298.11,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
17679,52,2,1992.11,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
17680,23,1,184.4,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
17682,9,6,2474.33,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
